"NGA","PolID","OriginalNGA","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing","Mean","Lower","Upper","PolName","Start","End","World.Region","Complexity","Dupl","Language","Genus","Family","Latitude","Longitude","City"
"Big Island Hawaii","Hawaii1","Big Island Hawaii",1000,76.5,3.72964309358953,2.8565246753607,2.33269939778477,1.891512277455,0.0909090909090909,0.1,0.1,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0,0.225979206976988,0.184091619458852,0.267866794495123,"Hawaii1",1000,1199,"Oceania-Australia","Early","n","Old Hawaiian ","Oceanic","Austronesian",19.53,-155.92,"Kona"
"Big Island Hawaii","Hawaii1","Big Island Hawaii",1100,76.5,3.72964309358953,2.8565246753607,2.33269939778477,1.891512277455,0.0909090909090909,0.1,0.1,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0,0.225979206976988,0.184091619458852,0.267866794495123,"Hawaii1",1000,1199,"Oceania-Australia","Early","n","Old Hawaiian ","Oceanic","Austronesian",19.53,-155.92,"Kona"
"Big Island Hawaii","Hawaii2","Big Island Hawaii",1200,86.3,3.59834039052026,3.38839422555619,3.43558263375649,1.59689466329376,0.0909090909090909,0.0909090909090909,0.15,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.230583590458185,0.165350606425355,0.295816574491014,"Hawaii2",1200,1649,"Oceania-Australia","Early","n","Hawaiian","Oceanic","Austronesian",19.53,-155.92,"Kona"
"Big Island Hawaii","Hawaii2","Big Island Hawaii",1300,86.3,4.02623961754708,3.38839422555619,2.74959887322896,1.77387001435807,0.0909090909090909,0.0909090909090909,0.15,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.249843482036782,0.191825701198175,0.30786126287539,"Hawaii2",1200,1649,"Oceania-Australia","Early","n","Hawaiian","Oceanic","Austronesian",19.53,-155.92,"Kona"
"Big Island Hawaii","Hawaii2","Big Island Hawaii",1400,86.3,4.31176726962931,3.38839422555619,3.81153091492555,0.994294646688846,0.0909090909090909,0.181818181818182,0.15,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.275203327553527,0.247996676159374,0.302409978947681,"Hawaii2",1200,1649,"Oceania-Australia","Early","n","Hawaiian","Oceanic","Austronesian",19.53,-155.92,"Kona"
"Big Island Hawaii","Hawaii2","Big Island Hawaii",1500,86.3,4.20511271101489,3.38839422555619,3.84229083137016,2.10936860688182,0.172727272727273,0.181818181818182,0.15,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.301948802922066,0.272121247527724,0.331776358316409,"Hawaii2",1200,1649,"Oceania-Australia","Early","n","Hawaiian","Oceanic","Austronesian",19.53,-155.92,"Kona"
"Big Island Hawaii","Hawaii2","Big Island Hawaii",1600,80.4,4.37395951400149,3.38839422555619,3.27544493164134,2.46012480646291,0.09,0.1,0.15,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.238064536771896,0.175781003123836,0.300348070419955,"Hawaii2",1200,1649,"Oceania-Australia","Early","n","Hawaiian","Oceanic","Austronesian",19.53,-155.92,"Kona"
"Big Island Hawaii","Hawaii3","Big Island Hawaii",1700,94.1,5.15759323618848,3.93583638945261,4.25082162144753,2.66677009995233,0.227272727272727,0.245454545454545,0.166666666666667,0,1.8,1,2,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.371365959756354,0.36369086050043,0.379041059012278,"Hawaii3",1650,1777,"Oceania-Australia","Early","n","Hawaiian","Oceanic","Austronesian",19.53,-155.92,"Kona"
"Big Island Hawaii","USKameh","Big Island Hawaii",1800,92.2,4.99743918309294,4.18648778570086,3.58043778617084,2.87099132524295,0.35,0.172727272727273,0.166666666666667,0,1.8,1,2,NA,6,NA,NA,NA,2,NA,NA,NA,2,0.9,0,2,1,0,1,1,0,0.366258431661372,0.335596537368476,0.396920325954268,"USKameh",1778,1819,"Oceania-Australia","Early","n","Hawaiian","Oceanic","Austronesian",19.53,-155.92,"Kona"
"Cahokia","USMisEW","Cahokia",-600,88.2,1.54754250295247,0.396494384152397,1.60629371169977,1,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0451979413310737,0.0236048167385711,0.0667910659235762,"USMisEW",-600,-151,"NorthAmerica","Medium","n","USMisEW","USMisEW","USMisEW",38.66,-90.06,"St. Louis"
"Cahokia","USMisEW","Cahokia",-500,88.2,1.54754250295247,0.396494384152397,1.60629371169977,1,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0451979413310737,0.0236048167385711,0.0667910659235762,"USMisEW",-600,-151,"NorthAmerica","Medium","n","USMisEW","USMisEW","USMisEW",38.66,-90.06,"St. Louis"
"Cahokia","USMisEW","Cahokia",-400,88.2,1.54754250295247,0.396494384152397,1.60629371169977,1,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0451979413310737,0.0236048167385711,0.0667910659235762,"USMisEW",-600,-151,"NorthAmerica","Medium","n","USMisEW","USMisEW","USMisEW",38.66,-90.06,"St. Louis"
"Cahokia","USMisEW","Cahokia",-300,88.2,1.54754250295247,0.396494384152397,1.60629371169977,1,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0451979413310737,0.0236048167385711,0.0667910659235762,"USMisEW",-600,-151,"NorthAmerica","Medium","n","USMisEW","USMisEW","USMisEW",38.66,-90.06,"St. Louis"
"Cahokia","USMisEW","Cahokia",-200,88.2,1.54754250295247,0.396494384152397,1.60629371169977,1,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0451979413310737,0.0236048167385711,0.0667910659235762,"USMisEW",-600,-151,"NorthAmerica","Medium","n","USMisEW","USMisEW","USMisEW",38.66,-90.06,"St. Louis"
"Cahokia","USMisMW","Cahokia",-100,88.2,1.66117630104141,0.870147151920236,1.59471921433724,1.08616949044023,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0486713276008096,-0.0117636595421225,0.109106314743742,"USMisMW",-150,299,"NorthAmerica","Medium","n","USMisMW","USMisMW","USMisMW",38.66,-90.06,"St. Louis"
"Cahokia","USMisMW","Cahokia",0,88.2,1.66117630104141,0.870147151920236,1.59471921433724,1.08616949044023,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0486713276008096,-0.0117636595421225,0.109106314743742,"USMisMW",-150,299,"NorthAmerica","Medium","n","USMisMW","USMisMW","USMisMW",38.66,-90.06,"St. Louis"
"Cahokia","USMisMW","Cahokia",100,88.2,1.66117630104141,0.870147151920236,1.59471921433724,1.08616949044023,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0486713276008096,-0.0117636595421225,0.109106314743742,"USMisMW",-150,299,"NorthAmerica","Medium","n","USMisMW","USMisMW","USMisMW",38.66,-90.06,"St. Louis"
"Cahokia","USMisMW","Cahokia",200,88.2,1.66117630104141,0.870147151920236,1.59471921433724,1.08616949044023,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0486713276008096,-0.0117636595421225,0.109106314743742,"USMisMW",-150,299,"NorthAmerica","Medium","n","USMisMW","USMisMW","USMisMW",38.66,-90.06,"St. Louis"
"Cahokia","USMisRo","Cahokia",300,88.2,1.53732558384119,1.22412534269029,1.54295993107546,1,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0440933840840511,0.0314688626331181,0.056717905534984,"USMisRo",300,449,"NorthAmerica","Medium","n","USMisRo","USMisRo","USMisRo",38.66,-90.06,"St. Louis"
"Cahokia","USMisRo","Cahokia",400,88.2,1.53732558384119,1.22412534269029,1.54295993107546,1,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0440933840840511,0.0314688626331181,0.056717905534984,"USMisRo",300,449,"NorthAmerica","Medium","n","USMisRo","USMisRo","USMisRo",38.66,-90.06,"St. Louis"
"Cahokia","USMisMu","Cahokia",500,88.2,1.73787558741576,1.33910827145554,1.61082114110105,1,0,0.0916666666666667,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0559308549566143,0.0350556915803858,0.0768060183328428,"USMisMu",450,599,"NorthAmerica","Medium","n","USMisMu","USMisMu","USMisMu",38.66,-90.06,"St. Louis"
"Cahokia","USMisPa","Cahokia",600,88.2,1.56840247443161,0.350700393058611,1.57196371501869,1.25,0,0.0916666666666667,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0501458966215429,0.0227701106389023,0.0775216826041836,"USMisPa",600,749,"NorthAmerica","Medium","n","USMisPa","USMisPa","USMisPa",38.66,-90.06,"St. Louis"
"Cahokia","USMisPa","Cahokia",700,88.2,1.56840247443161,0.350700393058611,1.57196371501869,1.25,0,0.0916666666666667,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.0501458966215429,0.0227701106389023,0.0775216826041836,"USMisPa",600,749,"NorthAmerica","Medium","n","USMisPa","USMisPa","USMisPa",38.66,-90.06,"St. Louis"
"Cahokia","USMisSp","Cahokia",800,90.2,2.66648922998353,2.11030102133934,2.60850636543881,1.75,0,0.1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.141522838767993,0.135272762336062,0.147772915199925,"USMisSp",750,899,"NorthAmerica","Medium","n","USMisSp","USMisSp","USMisSp",38.66,-90.06,"St. Louis"
"Cahokia","USMisME","Cahokia",900,82.4,2.66975353960208,2.07513014634185,2.65276821496742,1.75,0.2,0.316666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.19773868470587,0.195619742198999,0.199857627212741,"USMisME",900,1049,"NorthAmerica","Medium","n","USMisME","USMisME","USMisME",38.66,-90.06,"St. Louis"
"Cahokia","USMisME","Cahokia",1000,82.4,2.66975353960208,2.07513014634185,2.65276821496742,2.5,0.2,0.316666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0,0.214549438425749,0.212713443941503,0.216385432909995,"USMisME",900,1049,"NorthAmerica","Medium","n","USMisME","USMisME","USMisME",38.66,-90.06,"St. Louis"
"Cahokia","USCahoE","Cahokia",1100,78.4,4.62485085971008,3.45255993327967,4.07104257266834,2.85687294604787,0.333333333333333,0.325,0,0,1.8,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0,0.350291174312257,0.349307849955234,0.35127449866928,"USCahoE",1050,1199,"NorthAmerica","Medium","n","USCahoE","USCahoE","USCahoE",38.66,-90.06,"St. Louis"
"Cahokia","USCahoL","Cahokia",1200,78.4,4.63825376825975,3.30207859477861,4.03041765416043,2.76747479337698,0.333333333333333,0.325,0,0,1.8,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0,0.347717269017982,0.343708854219255,0.351725683816708,"USCahoL",1200,1274,"NorthAmerica","Medium","n","USCahoL","USCahoL","USCahoL",38.66,-90.06,"St. Louis"
"Cahokia","USMisSd","Cahokia",1300,76.5,4.08909967933287,2.8483581752834,3.7571514499187,2.75,0.333333333333333,0.263636363636364,0,0,1.8,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0,0.310747447673736,0.306345049347692,0.315149845999781,"USMisSd",1275,1399,"NorthAmerica","Medium","n","USMisSd","USMisSd","USMisSd",38.66,-90.06,"St. Louis"
"Cahokia","USOneot","Cahokia",1400,70.6,2.64097674977962,1.97922541513289,2.30102999566398,1.48514409310693,0.0833333333333333,0.3125,0.1,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.190058069395603,0.164643453331614,0.215472685459592,"USOneot",1400,1639,"NorthAmerica","Medium","n","USOneot","USOneot","USOneot",38.66,-90.06,"St. Louis"
"Cahokia","USOneot","Cahokia",1500,70.6,2.64097674977962,1.97922541513289,2.30102999566398,1.48514409310693,0.0833333333333333,0.3125,0.1,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.190058069395603,0.164643453331614,0.215472685459592,"USOneot",1400,1639,"NorthAmerica","Medium","n","USOneot","USOneot","USOneot",38.66,-90.06,"St. Louis"
"Cahokia","USOneot","Cahokia",1600,70.6,3.15491454555463,2.56400699659059,3.34198203809202,1.48514409310693,0.0833333333333333,0.3125,0.1,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.253385729634354,0.224184230425483,0.282587228843224,"USOneot",1400,1639,"NorthAmerica","Medium","n","USOneot","USOneot","USOneot",38.66,-90.06,"St. Louis"
"Cahokia","USIllin","Cahokia",1700,68.6,3.93955610767458,4.20611102935698,3.04381133127337,1.5,0.04,0.233333333333333,0.4,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.29959820474765,0.281420507184671,0.317775902310629,"USIllin",1640,1717,"NorthAmerica","Medium","n","Illinois","Algonquian","Algic",38.66,-90.06,"St. Louis"
"Cambodian Basin","KhFunaE","Cambodian Basin",300,84.3,5.80037047177802,5.40999057483219,3.30102999566398,2.5,0.618181818181818,0.977777777777778,1,1,4,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,2,1,0,1,1,1,0.689275342956733,0.680601764168521,0.697948921744944,"KhFunaE",225,539,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhFunaE","Cambodian Basin",400,84.3,5.80037047177802,5.40999057483219,3.30102999566398,2.5,0.618181818181818,0.977777777777778,1,1,4,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,2,1,0,1,1,1,0.689275342956733,0.680601764168521,0.697948921744944,"KhFunaE",225,539,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhFunaE","Cambodian Basin",500,84.3,5.80037047177802,5.40999057483219,3.30102999566398,2.5,0.618181818181818,0.977777777777778,1,1,4,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,2,1,0,1,1,1,0.689275342956733,0.680601764168521,0.697948921744944,"KhFunaE",225,539,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhFunaL","Cambodian Basin",600,84.3,5.14146760686856,5.42193281327851,3.30102999566398,2.5408572801944,0.61,0.888888888888889,1,1,4,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,2,1,0,1,1,1,0.684600824871354,0.664234622213677,0.704967027529032,"KhFunaL",540,639,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhChenl","Cambodian Basin",700,80.4,6.08684672023114,5.72509452108147,4.77815125038364,4.5,0.79,0.888888888888889,1,0.985714285714286,3,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,6,1,0,1,1,1,0.796932685432225,0.764714036482184,0.829151334382266,"KhChenl",640,801,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhChenl","Cambodian Basin",800,80.4,6.58848917354358,5.72509452108147,5.47712125471966,4.5,0.79,0.888888888888889,1,0.985714285714286,3,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,6,1,0,1,1,1,0.825697952136093,0.804780381435456,0.846615522836729,"KhChenl",640,801,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhAngkE","Cambodian Basin",900,96.1,7.04980166483458,5.96229686827674,5.60205999132796,4.8,0.836363636363636,0.916666666666667,1,0.9875,4,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,0,1,1,1,0.871223570849329,0.858698193262229,0.88374894843643,"KhAngkE",802,1079,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhAngkE","Cambodian Basin",1000,94.1,6.76808247129697,5.96229686827674,5.19720011172154,4.8,0.836363636363636,0.916666666666667,1,0.9875,4,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,0,1,1,1,0.869618695756283,0.843065625399829,0.896171766112736,"KhAngkE",802,1079,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhAngkC","Cambodian Basin",1100,98,6.17609125905568,5.97277889180762,5.89201903689707,5,0.827272727272727,0.916666666666667,1,0.9875,4,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,0,1,1,1,0.86502754033864,0.863746738515666,0.866308342161614,"KhAngkC",1080,1219,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhAngkC","Cambodian Basin",1200,98,6.17609125905568,5.97277889180762,5.89201903689707,5,0.827272727272727,0.916666666666667,1,0.9875,4,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,0,1,1,1,0.86502754033864,0.863746738515666,0.866308342161614,"KhAngkC",1080,1219,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhAngkL","Cambodian Basin",1300,96.1,6.17609125905568,3.98609329722542,5.92178811018146,5,0.827272727272727,0.875,1,0.975,3.6,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1,0.830372598910348,0.806452314490284,0.854292883330411,"KhAngkL",1220,1431,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhAngkL","Cambodian Basin",1400,96.1,6.17609125905568,3.98609329722542,5.92178811018146,5,0.827272727272727,0.875,1,0.975,3.6,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1,0.830372598910348,0.806452314490284,0.854292883330411,"KhAngkL",1220,1431,"SoutheastAsia","Early","n","Khmer","Khmer","Austro-Asiatic",13.41,103.87,"Angkor Wat"
"Cambodian Basin","KhCambd","Cambodian Basin",1500,96.1,5.92285279292595,5.44660861164799,5.00256863211888,6.5,0.827272727272727,0.916666666666667,1,0.9875,4,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1,0.85462473516128,0.843191475824826,0.866057994497735,"KhCambd",1432,1593,"SoutheastAsia","Early","n","Thai","Kam-Tai","Tai-Kadai",13.41,103.87,"Angkor Wat"
"Cambodian Basin","ThAyuth","Cambodian Basin",1600,80.4,6.07549402523253,4.80946986185089,5.19033169817029,4.8,0.554545454545455,0.877777777777778,1,0.95,5,1,2,NA,6,NA,6,NA,5,NA,NA,NA,2,0.666666666666667,1,6,1,0,1,1,1,0.838592120782909,0.767797647924865,0.909386593640953,"ThAyuth",1594,1767,"SoutheastAsia","Early","n","Thai","Kam-Tai","Tai-Kadai",13.41,103.87,"Angkor Wat"
"Cambodian Basin","ThAyuth","Cambodian Basin",1700,80.4,6.71616714169996,4.40905487320181,5.19033169817029,4.8,0.554545454545455,0.888888888888889,1,0.95,5,1,2,NA,6,NA,6,NA,5,NA,NA,NA,2,0.666666666666667,1,6,1,0,1,1,1,0.836500267274874,0.789183472127084,0.883817062422664,"ThAyuth",1594,1767,"SoutheastAsia","Early","n","Thai","Kam-Tai","Tai-Kadai",13.41,103.87,"Angkor Wat"
"Cambodian Basin","ThRattn","Cambodian Basin",1800,86.3,6.63579299374782,5.71021894258437,4.76453160077856,4.75,0.554545454545455,0.866666666666667,1,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1,0.818119708389945,0.812704143811854,0.823535272968036,"ThRattn",1782,1873,"SoutheastAsia","Early","n","Thai","Kam-Tai","Tai-Kadai",13.41,103.87,"Angkor Wat"
"Central Java","IdMedng","Central Java",800,74.5,5.42448593419823,4.99189506300362,3,2.79269662905968,0.825,0.866666666666667,0.816666666666667,0.96,5,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,1.14560855070065,1,0,1,1,1,0.688275607056182,0.67817127726136,0.698379936851003,"IdMedng",732,1019,"SoutheastAsia","Medium","n","Sanskrit","Indic","Indo-European",-6.99,110.4,"Semarang"
"Central Java","IdMedng","Central Java",900,74.5,5.42448593419823,4.99189506300362,3,3.04269662905968,0.825,0.866666666666667,0.816666666666667,0.96,5,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,1.14560855070065,1,0,1,1,1,0.693879191629475,0.683823785798963,0.703934597459987,"IdMedng",732,1019,"SoutheastAsia","Medium","n","Sanskrit","Indic","Indo-European",-6.99,110.4,"Semarang"
"Central Java","IdMedng","Central Java",1000,74.5,5.42448593419823,4.99189506300362,3,3.04269662905968,0.825,0.866666666666667,0.816666666666667,0.96,5,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,1.14560855070065,1,0,1,1,1,0.693879191629475,0.683823785798963,0.703934597459987,"IdMedng",732,1019,"SoutheastAsia","Medium","n","Sanskrit","Indic","Indo-European",-6.99,110.4,"Semarang"
"Central Java","IdKedir","Central Java",1100,72.5,5.36587756840351,4.83492838838403,4.6248663472194,4,0.8375,0.866666666666667,0.816666666666667,0.94,5,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1,0.753904873789559,0.722772240968252,0.785037506610865,"IdKedir",1049,1222,"SoutheastAsia","Medium","n","Sanskrit","Indic","Indo-European",-6.99,110.4,"Semarang"
"Central Java","IdKedir","Central Java",1200,72.5,5.51224963089297,4.83492838838403,4.7010520006159,4,0.8375,0.866666666666667,0.816666666666667,0.94,5,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1,0.750536052809522,0.736866640733046,0.764205464885997,"IdKedir",1049,1222,"SoutheastAsia","Medium","n","Sanskrit","Indic","Indo-European",-6.99,110.4,"Semarang"
"Central Java","IdMajap","Central Java",1300,86.3,6.69897000433602,5.69897000433602,5.29637869797272,4,0.89,0.95,0.816666666666667,0.95,4,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1,0.815175936091433,0.808328165420968,0.822023706761898,"IdMajap",1291,1518,"SoutheastAsia","Medium","n","Old Javanese","Javanese","Austronesian",-6.99,110.4,"Semarang"
"Central Java","IdMajap","Central Java",1400,86.3,6.69897000433602,5.69897000433602,5.29637869797272,4,0.89,0.95,0.816666666666667,0.95,4,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1,0.815175936091433,0.808328165420968,0.822023706761898,"IdMajap",1291,1518,"SoutheastAsia","Medium","n","Old Javanese","Javanese","Austronesian",-6.99,110.4,"Semarang"
"Central Java","IdMajap","Central Java",1500,86.3,6.69897000433602,5.69897000433602,5.29637869797272,4,0.89,0.95,0.816666666666667,0.95,4,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1,0.815175936091433,0.808328165420968,0.822023706761898,"IdMajap",1291,1518,"SoutheastAsia","Medium","n","Old Javanese","Javanese","Austronesian",-6.99,110.4,"Semarang"
"Central Java","IdMatrm","Central Java",1600,76.5,6.50009637891166,5.00021536698299,5.29567928729871,3.3426079934569,0.977777777777778,0.955555555555556,0.816666666666667,0.933333333333333,4.5,1,2,NA,4,NA,4,NA,2,NA,NA,NA,3,1,1,1.71303996728448,1,1,1,NA,1,0.800837992430479,0.791089005949761,0.810586978911198,"IdMatrm",1568,1703,"SoutheastAsia","Medium","n","Javanese","Javanese","Austronesian",-6.99,110.4,"Semarang"
"Central Java","IdMatrm","Central Java",1700,76.5,6.50009637891166,5.00021536698299,5.29567928729871,3.3426079934569,0.977777777777778,0.955555555555556,0.816666666666667,0.933333333333333,4.5,1,2,NA,4,NA,4,NA,2,NA,NA,NA,3,1,1,1.71303996728448,1,1,1,NA,1,0.800837992430479,0.791089005949761,0.810586978911198,"IdMatrm",1568,1703,"SoutheastAsia","Medium","n","Javanese","Javanese","Austronesian",-6.99,110.4,"Semarang"
"Chuuk Islands","FmTrukE","Chuuk Islands",1800,94.1,3.52964504793823,3.48854891064741,2.20525130591447,1.75,0,0.0833333333333333,0.166666666666667,0,1,1,NA,NA,5,NA,5,NA,NA,NA,NA,NA,2,0.9,0,1,1,0,1,1,0,0.162620453639534,0.113586544799504,0.211654362479564,"FmTrukE",1775,1885,"Oceania-Australia","Medium","n","Chuukese","Oceanic","Austronesian",7.35,151.6,"Chuuk"
"Chuuk Islands","FmTrukL","Chuuk Islands",1900,96.1,3.96378782734556,2.1044871113124,2.79178295423524,2.5,0.609090909090909,0.35,0.816666666666667,0.3625,6,1,NA,NA,5,NA,5,NA,NA,NA,NA,NA,2,1,1,1,1,0,1,1,1,0.493089925287815,0.449445639007754,0.536734211567877,"FmTrukL",1886,1948,"Oceania-Australia","Medium","n","Chuukese","Oceanic","Austronesian",7.35,151.6,"Chuuk"
"Cuzco","PeCuzLF","Cuzco",100,74.5,5.04993837130955,3.12944785603881,4.0412116486193,3,0.1,0.18,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.249488612771323,0.188810728277689,0.310166497264957,"PeCuzLF",1,199,"SouthAmerica","Early","n","Quechua","Quechuan","Quechuan",-13.48,-72.07,"Cuzco"
