"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing"
"Big Island Hawaii","Hawaii1",1000,76.5,5.14232050916975,6.39331218831922,2.41495441967153,0.814788007741513,0.0909090909090909,0.1,0.1,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii2",1200,86.3,3.73682715328844,3.19378848192506,3.0422671574329,1.47200287053618,0.0909090909090909,0.0909090909090909,0.15,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii2",1300,86.3,4.02458341676025,3.19378848192506,3.71996331868531,1.15102057377349,0.0909090909090909,0.0909090909090909,0.15,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii2",1400,86.3,4.27553023025504,3.19378848192506,3.33404866661814,2.07709078604166,0.0909090909090909,0.181818181818182,0.15,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii2",1500,86.3,4.34518123539864,3.19378848192506,4.69619133588977,1.14002934852826,0.172727272727273,0.181818181818182,0.15,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii2",1600,80.4,3.79269312978849,3.19378848192506,2.91583646209306,1.91857712425072,0.09,0.1,0.15,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii3",1700,94.1,5.0702285088161,3.96975586974087,4.18594083181902,2.59539975881503,0.227272727272727,0.336363636363636,0.166666666666667,0,1.8,1,2,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0
"Big Island Hawaii","USKameh",1800,92.2,5.12762421049456,4.16542294229884,4.04834344767727,2.85571442069744,0.35,0.172727272727273,0.166666666666667,0,1.8,1,2,NA,6,NA,NA,NA,2,NA,NA,NA,2,0.9,0,2,1,0,1,1,0
"Cahokia","USMisEW",-600,88.2,1.55968910657915,1.42778039024573,1.51875747154655,1,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Cahokia","USMisMW",-100,88.2,1.65611865761354,1.84984943076058,1.68354633033487,1.22697970235783,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Cahokia","USMisRo",300,88.2,1.54584020890585,1.82111845080857,1.59925190982403,1,0,0.0833333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Cahokia","USMisMu",500,88.2,1.60401811340212,1.95593939879625,1.60468821364696,1,0,0.0916666666666667,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Cahokia","USMisPa",600,88.2,1.62454859763763,2.42140690455731,1.60749407580836,1.25,0,0.0916666666666667,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Cahokia","USMisSp",800,90.2,2.66680595641623,2.30091787125455,2.60824962663558,1.75,0,0.1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0
"Cahokia","USMisME",900,82.4,2.66957425427781,1.9372130852499,2.62434468153081,1.75,0.2,0.316666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0
"Cahokia","USMisME",1000,82.4,2.66957425427781,1.9372130852499,2.62434468153081,2.5,0.2,0.316666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0
"Cahokia","USCahoE",1100,78.4,4.65928784545027,3.43598247474249,4.06795192220011,2.84976976214445,0.333333333333333,0.325,0,0,1.8,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0
"Cahokia","USCahoL",1200,78.4,4.64155928871203,3.43369655583457,4.18348797830573,2.926302167999,0.333333333333333,0.325,0,0,1.8,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0
"Cahokia","USMisSd",1300,76.5,4.16713593948027,2.71755070417395,3.6764177464723,2.75,0.333333333333333,0.263636363636364,0,0,1.8,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0
"Cahokia","USOneot",1400,70.6,3.03022938409874,2.04036204163414,2.30102999566398,1.2772475725747,0.0833333333333333,0.3125,0.1,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Cahokia","USOneot",1600,70.6,3.52746807879338,2.46398379241587,3.38974317332855,1.2772475725747,0.0833333333333333,0.3125,0.1,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Cahokia","USIllin",1700,68.6,3.94526202591356,4.21767238944776,3.0360523739681,1.5,0.04,0.233333333333333,0.4,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Cambodian Basin","KhFunaE",300,84.3,5.97129449267118,5.40999057483219,3.30102999566398,2.5,0.618181818181818,0.977777777777778,1,1,4,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,2,1,0,1,1,1
"Cambodian Basin","KhFunaL",600,84.3,5.18538160263834,5.42193281327851,3.30102999566398,2.63869646467802,0.61,0.888888888888889,1,1,4,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,2,1,0,1,1,1
"Cambodian Basin","KhChenl",700,80.4,6.47521495927407,5.72509452108147,4.77815125038364,4.5,0.79,0.888888888888889,1,0.985714285714286,3,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,6,1,0,1,1,1
"Cambodian Basin","KhChenl",800,80.4,7.07522643776102,5.72509452108147,5.47712125471966,4.5,0.79,0.888888888888889,1,0.985714285714286,3,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkE",900,96.1,6.5888242751654,5.96229686827674,5.60205999132796,4.8,0.836363636363636,0.916666666666667,1,0.9875,4,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkE",1000,94.1,6.22089933479759,5.96229686827674,5.31017212742792,4.8,0.836363636363636,0.916666666666667,1,0.9875,4,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkC",1100,98,6.17609125905568,5.97277889180762,5.99353964837858,5,0.827272727272727,0.916666666666667,1,0.9875,4,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkL",1300,96.1,6.17609125905568,5.55278029771829,5.97740448216952,5,0.827272727272727,0.875,1,0.975,3.6,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","KhCambd",1500,96.1,5.97480185117911,5.44660861164799,4.06497088828478,6.5,0.827272727272727,0.916666666666667,1,0.9875,4,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","ThAyuth",1600,80.4,7.23015840116174,6.14542966141346,5.19033169817029,4.8,0.554545454545455,0.877777777777778,1,0.95,5,1,2,NA,6,NA,6,NA,5,NA,NA,NA,2,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","ThAyuth",1700,80.4,6.62675452593547,6.00233402000733,5.19033169817029,4.8,0.554545454545455,0.888888888888889,1,0.95,5,1,2,NA,6,NA,6,NA,5,NA,NA,NA,2,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","ThRattn",1800,86.3,6.62147897466237,5.71021894258437,4.79022104212159,4.75,0.554545454545455,0.866666666666667,1,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Central Java","IdMedng",800,74.5,5.44542268426984,5.11764406327972,3,2.79198763616692,0.825,0.866666666666667,0.816666666666667,0.96,5,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,1.723133228253,1,0,1,1,1
"Central Java","IdMedng",900,74.5,5.44542268426984,5.11764406327972,3,3.04198763616692,0.825,0.866666666666667,0.816666666666667,0.96,5,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,1.723133228253,1,0,1,1,1
"Central Java","IdKedir",1100,72.5,5.36824562373407,4.75491579644917,3.96942873390757,4,0.8375,0.866666666666667,0.816666666666667,0.94,5,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1
"Central Java","IdKedir",1200,72.5,5.54275678788762,4.75491579644917,4.53009353815675,4,0.8375,0.866666666666667,0.816666666666667,0.94,5,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1
"Central Java","IdMajap",1300,86.3,6.69897000433602,5.69897000433602,5.19437317444596,4,0.89,0.95,0.816666666666667,0.95,4,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1
"Central Java","IdMatrm",1600,76.5,6.48028982983879,4.98631254900045,4.70983816310503,3.46704595922474,0.977777777777778,0.955555555555556,0.816666666666667,0.933333333333333,4.5,1,2,NA,4,NA,4,NA,2,NA,NA,NA,3,1,1,2.3352297961237,1,1,1,1,1
"Chuuk Islands","FmTrukE",1800,94.1,3.58593390764635,2.45951068679821,2.03157956159404,1.75,0,0.0833333333333333,0.166666666666667,0,1,1,NA,NA,5,NA,5,NA,NA,NA,NA,NA,2,0.9,0,1,1,0,1,1,0
"Chuuk Islands","FmTrukL",1900,96.1,3.96378782734556,2.1044871113124,3.27118915805012,2.5,0.609090909090909,0.35,0.816666666666667,0.3625,6,1,NA,NA,5,NA,5,NA,NA,NA,NA,NA,2,1,1,1,1,0,1,1,1
"Cuzco","PeCuzLF",100,74.5,3.78163391852181,3.71136143716252,3.90324954719153,3,0.1,0.18,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzE1",200,72.5,3.85713303461982,2.8791640751855,2.98130894729569,3,0.1,0.214285714285714,0,0,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzE1",300,72.5,3.54423419662165,2.83087308564963,4.06609479372764,3,0.1,0.214285714285714,0,0,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzE1",400,72.5,3.05781879751033,3,3.50042573019962,3,0.1,0.214285714285714,0,0,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzE2",500,76.5,2.88632954685679,3,2.31189570645482,3,0.1,0.18,0,0,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeWari*",700,86.3,5.64721020055917,5.16993711184256,4.76379019156903,4.25667859985315,0.52,0.7625,0,0.0125,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzL1",1000,84.3,3.38789520301661,2.7060715394259,3.44892586959211,4,0.1,0.44,0.0285714285714286,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzL2",1300,86.3,4.87033330789264,3.36284512418765,4.0854079834812,3.5,0.41,0.61,0.0333333333333333,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0
"Cuzco","PeInca*",1400,98,6.74826288798169,6.1683868488434,4.94168095179904,4.25229131384608,0.581818181818182,0.758333333333333,0.285714285714286,0,1.8,1,1.33333333333333,NA,1,NA,6,NA,2,NA,NA,NA,1,0,0,4,0,0,0,1,0
"Cuzco","PeInca*",1500,100,6.97272674049512,6.1683868488434,4.94168095179904,4.25229131384608,0.581818181818182,0.758333333333333,0.285714285714286,0,1.8,1,1.33333333333333,NA,1,NA,6,NA,2,NA,NA,NA,1,0,0,4,0,0,0,1,0
"Deccan","InDecNL",-2700,90.2,3.41870920329084,2.39405817499521,2.26267053785599,1.2,0.1,0.175,0.1,0.1,0.9,1,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0.1,2,NA,NA,NA,1,0
"Deccan","InDecIA",-1200,86.3,2.94786020504986,2.50507632974511,2.8413534921084,1,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Deccan","InDecIA",-900,86.3,4.00163482861076,2.71685512833931,3.38902003185656,1.2719401856633,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Deccan","InDecIA",-500,86.3,4.3304519279051,4.78029283645265,3.99146887474164,1.75,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Deccan","InSataL",-100,82.4,6.90203043779908,6.10075371521831,4.92427928606188,3.02230156958063,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,1,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.70162632479824,1,0,1,1,1
"Deccan","InSataL",0,82.4,6.85635484693525,6.10075371521831,4.92427928606188,3.02230156958063,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,1,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.70162632479824,1,0,1,1,1
"Deccan","InSataL",100,82.4,6.9402170978282,6.10075371521831,4.92427928606188,3.02230156958063,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,1,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.70162632479824,1,0,1,1,1
"Deccan","InSataL",200,82.4,6.95729179823032,6.16577735275293,4.92427928606188,3.02230156958063,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,1,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.70162632479824,1,0,1,1,1
"Deccan","InVakat",300,60.8,6.79160161783088,5.97647176912536,5.07877900474666,3.77535923564008,0.8625,0.666666666666667,0.78,0.983333333333333,5,1,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,3.66014837864465,1,0,1,1,1
"Deccan","InKadam",500,64.7,5.26790826832469,4.89198438112562,4.97849083506788,3.80057428254979,0.625,0.7125,0.925,0.94,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,0.9,1.27368024228487,1,0,1,1,1
"Deccan","InChaBd",600,74.5,6.7096478495689,5.8750612633917,4.84509804001426,4.45023458556487,0.9,0.744444444444444,0.975,0.95,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InChaBd",700,74.5,6.80027249611197,5.8750612633917,4.84509804001426,4.45023458556487,0.9,0.744444444444444,0.975,0.95,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InRasht",800,84.3,6.71502620524696,5.77815125038364,5,4.98299392351716,0.79,0.777777777777778,0.975,0.875,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InRasht",900,84.3,6.7934334934666,5.77815125038364,5,4.98299392351716,0.79,0.777777777777778,0.975,0.875,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InChaKl",1000,76.5,6.8744284922441,6.27270143604813,5.03586320967211,4.40903639187694,0.866666666666667,0.7125,0.975,0.975,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InHoysa",1200,72.5,6.45978058523487,5.0277118156457,5.09691001300806,3.13742857533472,0.733333333333333,0.916666666666667,0.9,0.9625,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,0.9,1.28678587483198,1,0,1,1,1
"Deccan","InKampi",1300,70.6,5.61131318793853,4.25044859743995,4.51173184978932,2.89913931017673,0.9125,0.766666666666667,0.766666666666667,0.9625,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,0.9,0.585457205206708,1,0,1,1,1
"Deccan","InVijay",1400,86.3,7.39794000867204,5.55601163811029,5,3.5408323963691,0.9,0.977777777777778,0.8,0.971428571428571,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.59221335707568,1,0,1,1,1
"Deccan","InVijay",1500,86.3,7.39794000867204,5.55601163811029,5.29065662351379,3.5408323963691,0.9,0.977777777777778,0.8,0.971428571428571,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.59221335707568,1,0,1,1,1
"Deccan","InVijay",1600,84.3,7.39794000867204,5.55601163811029,4.87034799163307,3.5408323963691,0.9,0.977777777777778,0.8,0.971428571428571,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.59221335707568,1,0,1,1,1
"Finger Lakes","UsIroqE",1600,98,3.74036268949424,5,3.47712125471966,2.25,0,0.0833333333333333,0.333333333333333,0,2,1,2,NA,2,NA,NA,NA,2.33333333333333,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0
"Finger Lakes","UsIroqE",1700,96.1,4.61454929919812,5,3.47712125471966,2.25,0,0.0833333333333333,0.333333333333333,0,2,1,2,NA,2,NA,NA,NA,2.33333333333333,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0
"Garo Hills","InGaroE",1800,96.1,3.41779048843624,2.46391470242292,3.49566560505318,1.6,0,0.0833333333333333,0.333333333333333,0,1,1,2,NA,2,NA,2,NA,1,NA,NA,NA,2,0,0,1,0,0,0,NA,0
"Ghanaian Coast","GhAshnE",1600,92.2,5.08771164601209,3.60970954864479,3.41228338670013,3.4,0.172727272727273,0.325,0.333333333333333,0,3,1,2,NA,2,NA,4,NA,NA,NA,NA,NA,3,0.9,0,3,1,1,1,1,0
"Ghanaian Coast","GhAshnL",1800,94.1,5.34999497831,5.94778350390418,4.13033376849501,4.4,0.454545454545455,0.408333333333333,1,0.375,3,1,2,NA,2,NA,4,NA,2,NA,NA,NA,3,0.9,1,4,1,1,1,1,1
"Iceland","IsCommw",1000,90.2,4.41995409980557,5.01283722470517,2.33338245215562,2,0.122222222222222,0,0.6,0.0125,4,1,2,NA,5,NA,5,NA,3,NA,NA,NA,2,0.9,0,1,1,0,1,1,0
"Iceland","IsCommw",1100,92.2,4.49136169383427,5.01283722470517,2.33338245215562,2.4,0.233333333333333,0,0.8,0.3625,4,1,2,NA,5,NA,5,NA,3,NA,NA,NA,3,0.9,0,2,1,1,1,1,0
"Iceland","IsCommw",1200,90.2,4.21804121017494,5.01283722470517,2.33338245215562,2.4,0.233333333333333,0,1,0.9875,4,1,2,NA,5,NA,5,NA,3,NA,NA,NA,3,0.9,1,2,1,1,1,1,1
"Iceland","NorKing",1300,96.1,4.74129432001785,5.01283722470517,2.42592880271984,3.75,0.554545454545455,0.0166666666666667,1,0.9875,4,1,NA,NA,5,NA,5,NA,NA,NA,NA,NA,3,0.666666666666667,1,4,1,1,1,1,1
"Kachi Plain","PkAcerN",-7500,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
"Kachi Plain","PkCeraN",-5500,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
"Kachi Plain","PkChalc",-4000,86.3,2.13315032513575,2.86309018564218,3.36458238290657,1.40890302898575,0.1,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Kachi Plain","PkPreUr",-3200,86.3,4.71328448452538,3.06157793347136,3.52757448270812,1.7969240525935,0.109090909090909,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Kachi Plain","PkUrbn1",-2500,56.9,5.54686984314473,5.81857492217788,5,3,0.62,0.866666666666667,0.75,0.931738924434953,2.7,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1
"Kachi Plain","PkPostU",-1800,84.3,2.99635526817118,3.11951303453451,2.78283411097336,1.34824034266241,0.333333333333333,0.21,0.15,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Kachi Plain","PkProto",-1300,66.7,5.81995261458183,4.02246228641778,4.14795713391056,1.05006585100491,0.44,0.76,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Kachi Plain","InMaury",-300,92.2,8,6.60205999132796,5.43136376415899,5.16519308863602,0.8,0.966666666666667,0.816666666666667,0.971428571428571,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.666666666666667,1,2.66077235454406,1,0,1,1,1
"Kachi Plain","PkIndGr",-100,60.8,6.67645654442853,5.02212306169417,4.99728270302574,3.90665969477149,0.955555555555556,0.942857142857143,0.82,0.9,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.5,1,NA,1,1,1,NA,1
"Kachi Plain","PkSind1",900,64.7,6,5.14895414300788,4.69824382994636,2.6,0.714285714285714,0.966666666666667,0.816666666666667,0.9625,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","PkSind1",1000,62.7,6,5.14895414300788,4.49566793139484,2.6,0.666666666666667,0.966666666666667,0.816666666666667,0.9625,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","PkSind1",1100,62.7,6,5.14895414300788,4.20094721219321,2.6,0.666666666666667,0.633333333333333,0.816666666666667,0.9625,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","AfGhurd",1200,76.5,7.27889121027298,6.22428786752224,5.30693815441923,3.57790036114767,0.933333333333333,0.95,0.833333333333333,0.985714285714286,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","InDelh*",1300,92.2,6,6.4541166979399,5.46168952434542,6,0.99,0.981818181818182,0.98,0.975,5.4,1,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,5,1,1,1,1,1
"Kachi Plain","PkSind2",1400,62.7,6.46243767778062,5.14895414300788,5.01996622664325,2.6,0.557142857142857,0.966666666666667,0.816666666666667,0.9625,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","PkSind2",1500,64.7,6.34242268082221,5.14895414300788,4.68051676416024,2.6,0.557142857142857,0.966666666666667,0.816666666666667,0.9625,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","InMugl*",1600,88.2,5.23593421208152,6.43399351922251,5.54748738823777,4,0.972727272727273,0.89,0.833333333333333,0.975,5,1,2,NA,6,NA,NA,NA,2,NA,NA,NA,3,1,1,1,1,1,1,1,1
"Kachi Plain","InMugl*",1700,92.2,8.16371979986083,6.56059511268451,5.82791432901293,4,0.972727272727273,0.89,0.833333333333333,0.975,5,1,2,NA,6,NA,NA,NA,2,NA,NA,NA,3,1,1,1,1,1,1,1,1
"Kachi Plain","AfDurrn",1800,88.2,6.1527608525794,5.68930885912362,5.62114414499086,3.20820940738699,0.381818181818182,0.545454545454545,0.816666666666667,1,6,1,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,1.26535492366572,1,1,1,1,1
"Kansai","JpYayoi",-300,86.3,3.19716537998337,0,3.18255706640865,2.05176049838528,0.144444444444444,0.366666666666667,0.15,0,4,1,2,NA,NA,NA,6,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,0
"Kansai","JpKofun",300,76.5,5.29270222473728,3.67813414971407,4.18965982893832,2.36614575557618,0.557142857142857,0.4,0.233333333333333,0.1875,4,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Kansai","JpKofun",400,76.5,5.31329983442128,3.67813414971407,3.94835399567657,2.46276600389589,0.557142857142857,0.4,0.5,0.4,4,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Kansai","JpKofun",500,76.5,5.36315178066421,3.67813414971407,4.1304128357744,2.46276600389589,0.557142857142857,0.625,0.833333333333333,0.65,4,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
"Kansai","JpAsuka",600,84.3,6.21805242709128,5.06697651866771,4.9583689008689,3.34026793411712,0.87,0.77,0.85,0.983333333333333,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.7,1,1.26670202440579,1,0,1,1,1
"Kansai","JpAsuka",700,84.3,6.40095798863832,5.06697651866771,4.72749030922146,3.34026793411712,0.87,0.77,0.85,0.983333333333333,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.7,1,1.26670202440579,1,0,1,1,1
"Kansai","JpHeian",800,92.2,6.60205999132796,5.47786055899966,5.30102999566398,3.64192883669194,0.89,0.833333333333333,1,1,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,2.47396861553431,1,0,1,1,1
"Kansai","JpHeian",900,92.2,6.72771018627045,5.47786055899966,5.30102999566398,3.64192883669194,0.89,0.833333333333333,1,1,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,2.47396861553431,1,0,1,1,1
"Kansai","JpHeian",1000,92.2,6.68612659219469,5.47786055899966,5.24303804868629,3.64192883669194,0.89,0.833333333333333,1,1,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,2.47396861553431,1,0,1,1,1
